session,level,subject,articles,citations,hindex,real_articles,real_citations,real_hindex,threshold_articles,threshold_citations,threshold_hindex
2,2,05-I1,15,128,7,32,338,11,8,190,8
2,2,05-I1,9,1224,12,11,1750,13,8,190,8
2,2,05-I1,16,498,13,48,946,18,8,190,8
2,2,05-I1,9,88,6,12,214,9,8,190,8
2,2,05-I1,10,298,9,15,297,11,8,190,8
2,2,05-I1,2,6,2,13,208,8,8,190,8
2,2,05-I1,21,1748,14,26,1775,15,8,190,8
2,2,05-I1,16,277,7,21,509,11,8,190,8
2,2,05-I1,0,353,10,9,577,13,8,190,8
2,2,05-I1,5,2312,14,8,3025,15,8,190,8
2,2,05-I1,13,202,6,17,223,6,8,190,8
2,2,05-I1,18,1074,13,28,2277,22,8,190,8
2,2,05-I1,10,627,10,16,459,10,8,190,8
2,2,05-I1,27,6560,27,39,6247,26,8,190,8
2,2,05-I1,10,214,6,18,336,9,8,190,8
2,2,05-I1,8,347,7,12,215,7,8,190,8
2,2,05-I1,27,682,16,62,1136,20,8,190,8
2,2,05-I1,6,504,10,10,457,10,8,190,8
2,2,05-I1,16,213,8,22,348,11,8,190,8
2,2,05-I1,2,122,5,8,205,8,8,190,8
2,2,05-I1,13,202,9,15,213,8,8,190,8
2,2,05-I1,18,256,10,22,200,8,8,190,8
2,2,05-I1,0,149,7,5,373,10,8,190,8
2,2,05-I1,14,797,11,19,1083,13,8,190,8
2,2,05-I1,10,142,7,10,215,8,8,190,8
2,2,05-I1,16,1055,10,18,854,10,8,190,8
3,2,05-I1,16,481,12,19,613,13,8,190,8
3,2,05-I1,10,245,8,14,341,10,8,190,8
3,2,05-I1,15,144,8,17,314,11,8,190,8
3,2,05-I1,10,604,11,11,860,14,8,190,8
3,2,05-I1,11,395,9,13,583,11,8,190,8
3,2,05-I1,7,375,6,10,399,9,8,190,8
3,2,05-I1,12,292,10,14,598,13,8,190,8
3,2,05-I1,15,364,7,21,659,13,8,190,8
3,2,05-I1,12,2668,13,17,3414,13,8,190,8
3,2,05-I1,18,665,11,22,876,11,8,190,8
3,2,05-I1,10,5970,21,16,8350,25,8,190,8
3,2,05-I1,12,356,10,19,454,10,8,190,8
3,2,05-I1,9,533,12,19,802,15,8,190,8
3,2,05-I1,7,300,10,11,475,11,8,190,8
3,2,05-I1,8,87,6,10,752,10,8,190,8
3,2,05-I1,15,240,10,20,354,11,8,190,8
3,2,05-I1,16,526,13,29,537,12,8,190,8
3,2,05-I1,20,606,15,50,1239,24,8,190,8
3,2,05-I1,4,1005,12,6,1653,16,8,190,8
3,2,05-I1,7,95,4,11,240,6,8,190,8
3,2,05-I1,6,609,13,14,675,13,8,190,8
3,2,05-I1,8,88,4,24,589,13,8,190,8
3,2,05-I1,11,490,12,13,303,9,8,190,8
3,2,05-I1,15,155,8,18,280,11,8,190,8
3,2,05-I1,9,241,4,9,325,5,8,190,8
3,2,05-I1,20,168,8,20,259,9,8,190,8
4,2,05-I1,6,221,7,10,222,7,8,190,8
4,2,05-I1,2,8,1,38,804,15,8,190,8
4,2,05-I1,9,78,5,10,442,12,8,190,8
4,2,05-I1,17,183,9,22,304,12,8,190,8
4,2,05-I1,11,483,10,12,472,9,8,190,8
4,2,05-I1,11,509,12,13,1158,18,8,190,8
4,2,05-I1,1,25,2,14,285,9,8,190,8
4,2,05-I1,17,597,14,24,823,17,8,190,8
4,2,05-I1,12,243,9,14,278,9,8,190,8
4,2,05-I1,8,646,12,11,975,14,8,190,8
4,2,05-I1,15,211,7,24,302,9,8,190,8
4,2,05-I1,9,250,8,9,336,9,8,190,8
4,2,05-I1,10,2567,21,17,3388,22,8,190,8
4,2,05-I1,5,237,9,9,332,9,8,190,8
4,2,05-I1,9,163,8,12,242,9,8,190,8
4,2,05-I1,9,118,7,11,180,8,8,190,8
4,2,05-I1,13,117,5,16,247,9,8,190,8
4,2,05-I1,11,188,6,13,248,6,8,190,8
4,2,05-I1,5,1258,15,13,2509,19,8,190,8
4,2,05-I1,11,80,5,15,356,11,8,190,8
4,2,05-I1,23,577,10,26,339,11,8,190,8
4,2,05-I1,3,149,8,5,237,8,8,190,8
4,2,05-I1,13,242,10,17,734,16,8,190,8
4,2,05-I1,6,370,5,9,632,8,8,190,8
4,2,05-I1,19,76,5,20,166,8,8,190,8
4,2,05-I1,30,1627,11,34,1961,12,8,190,8
4,2,05-I1,5,655,9,7,453,9,8,190,8
4,2,05-I1,7,509,9,8,768,11,8,190,8
4,2,05-I1,1,36,3,3,300,12,8,190,8
4,2,05-I1,6,3618,11,5,4312,16,8,190,8
4,2,05-I1,6,1752,17,8,1857,17,8,190,8
4,2,05-I1,21,614,15,40,1562,19,8,190,8
4,2,05-I1,9,867,9,13,3064,10,8,190,8
4,2,05-I1,15,305,10,15,370,10,8,190,8
4,2,05-I1,17,347,11,27,483,14,8,190,8
4,2,05-I1,15,1300,18,18,1863,22,8,190,8
4,2,05-I1,3,182,9,9,234,9,8,190,8
4,2,05-I1,11,3144,20,37,3997,24,8,190,8
4,2,05-I1,7,193,8,8,254,9,8,190,8
4,2,05-I1,14,336,11,18,429,13,8,190,8
4,2,05-I1,5,53,3,8,185,8,8,190,8
4,2,05-I1,5,177,8,9,455,9,8,190,8
4,2,05-I1,2,4,1,12,802,10,8,190,8
4,2,05-I1,16,145,8,53,889,17,8,190,8
4,2,05-I1,19,80,5,19,219,6,8,190,8
4,2,05-I1,31,784,17,38,1311,21,8,190,8
4,2,05-I1,12,167,7,14,261,9,8,190,8
4,2,05-I1,8,109,6,10,356,10,8,190,8
4,2,05-I1,7,565,9,8,770,8,8,190,8
4,2,05-I1,16,648,13,16,902,15,8,190,8
4,2,05-I1,6,244,9,25,425,11,8,190,8
4,2,05-I1,13,353,11,23,607,12,8,190,8
4,2,05-I1,16,566,14,27,927,18,8,190,8
4,2,05-I1,5,126,7,13,242,9,8,190,8
4,2,05-I1,6,210,7,10,261,8,8,190,8
4,2,05-I1,9,289,9,11,326,8,8,190,8
4,2,05-I1,23,401,11,38,706,17,8,190,8
4,2,05-I1,15,240,6,22,571,9,8,190,8
4,2,05-I1,8,513,13,11,695,14,8,190,8
4,2,05-I1,36,979,18,47,1460,19,8,190,8
4,2,05-I1,4,268,8,29,945,10,8,190,8
4,2,05-I1,1,2,1,6,501,8,8,190,8
4,2,05-I1,10,785,11,12,651,9,8,190,8
4,2,05-I1,7,113,8,13,145,8,8,190,8
4,2,05-I1,25,288,12,28,390,12,8,190,8
5,2,05-I1,7,48,2,12,145,4,8,190,8
5,2,05-I1,10,109,6,30,359,10,8,190,8
5,2,05-I1,14,436,10,16,670,12,8,190,8
5,2,05-I1,10,460,11,18,587,13,8,190,8
5,2,05-I1,12,106,7,20,220,10,8,190,8
5,2,05-I1,10,254,7,11,233,9,8,190,8
5,2,05-I1,24,602,14,29,948,18,8,190,8
5,2,05-I1,6,186,5,9,677,10,8,190,8
5,2,05-I1,11,100,8,13,140,8,8,190,8
5,2,05-I1,7,837,14,7,1227,15,8,190,8
5,2,05-I1,8,305,7,15,310,10,8,190,8
5,2,05-I1,10,314,9,11,401,12,8,190,8
5,2,05-I1,13,347,9,10,432,9,8,190,8
5,2,05-I1,22,3902,31,81,4817,33,8,190,8
5,2,05-I1,0,342,10,14,306,8,8,190,8
5,2,05-I1,2,5604,23,25,6651,27,8,190,8
5,2,05-I1,7,219,10,12,333,11,8,190,8
5,2,05-I1,5,12,2,6,14,2,8,190,8
5,2,05-I1,8,67,6,11,103,8,8,190,8
5,2,05-I1,1,103,6,5,196,9,8,190,8
5,2,05-I1,9,152,7,13,307,8,8,190,8
5,2,05-I1,18,401,12,27,554,14,8,190,8
5,2,05-I1,10,182,8,21,272,11,8,190,8
5,2,05-I1,2,174,8,3,225,8,8,190,8
5,2,05-I1,9,1813,11,10,2073,10,8,190,8
5,2,05-I1,5,430,8,5,559,8,8,190,8
5,2,05-I1,6,732,12,11,1123,14,8,190,8
5,2,05-I1,20,977,17,28,1203,18,8,190,8
5,2,05-I1,7,255,8,11,561,11,8,190,8
5,2,05-I1,3,19,3,1,17,3,8,190,8
5,2,05-I1,16,229,9,20,353,11,8,190,8
5,2,05-I1,12,170,7,20,954,14,8,190,8
5,2,05-I1,13,279,8,17,447,9,8,190,8
5,2,05-I1,2,170,5,9,465,10,8,190,8
5,2,05-I1,6,150,7,8,299,7,8,190,8
5,2,05-I1,7,818,8,10,1196,10,8,190,8
5,2,05-I1,10,38,3,17,259,8,8,190,8
5,2,05-I1,28,515,10,45,986,17,8,190,8
5,2,05-I1,0,113,5,11,361,9,8,190,8
5,2,05-I1,13,149,7,17,172,9,8,190,8
5,2,05-I1,5,478,8,6,494,6,8,190,8
5,2,05-I1,3,317,5,10,965,8,8,190,8
5,2,05-I1,3,86,5,13,177,9,8,190,8
5,2,05-I1,15,259,9,18,360,12,8,190,8
5,2,05-I1,7,91,4,14,398,10,8,190,8
5,2,05-I1,10,176,9,20,290,11,8,190,8
5,2,05-I1,12,1063,11,21,1681,15,8,190,8
5,2,05-I1,12,177,9,32,478,13,8,190,8
5,2,05-I1,11,207,8,15,427,12,8,190,8
5,2,05-I1,9,249,8,12,322,9,8,190,8
5,2,05-I1,5,71,6,18,413,12,8,190,8
5,2,05-I1,0,212,6,5,497,9,8,190,8
5,2,05-I1,12,233,9,13,280,9,8,190,8
5,2,05-I1,10,503,10,11,744,10,8,190,8
5,2,05-I1,23,539,11,31,954,13,8,190,8
5,2,05-I1,22,1223,19,46,1923,25,8,190,8
5,2,05-I1,10,87,6,11,147,8,8,190,8
5,2,05-I1,13,399,9,14,422,10,8,190,8
5,2,05-I1,13,282,9,15,343,11,8,190,8
5,2,05-I1,7,292,11,14,408,13,8,190,8
5,2,05-I1,21,2870,23,30,3007,25,8,190,8
5,2,05-I1,4,551,8,4,480,6,8,190,8
5,2,05-I1,7,308,7,8,306,6,8,190,8
5,2,05-I1,6,194,7,6,357,9,8,190,8
5,2,05-I1,14,147,8,16,1192,8,8,190,8
5,2,05-I1,9,137,6,9,402,7,8,190,8
5,2,05-I1,6,389,8,10,553,8,8,190,8
5,2,05-I1,4,460,11,11,574,13,8,190,8
5,2,05-I1,4,471,8,11,618,9,8,190,8
5,2,05-I1,11,133,7,12,259,8,8,190,8
5,2,05-I1,6,138,8,11,172,9,8,190,8
5,2,05-I1,6,1824,12,5,1546,11,8,190,8
5,2,05-I1,10,96,6,15,187,8,8,190,8
5,2,05-I1,12,1079,13,18,1518,18,8,190,8
5,2,05-I1,13,135,6,14,247,8,8,190,8
5,2,05-I1,1,1,1,10,757,10,8,190,8
5,2,05-I1,10,160,8,13,215,8,8,190,8
5,2,05-I1,6,165,7,7,247,7,8,190,8
5,2,05-I1,8,327,11,10,420,12,8,190,8
5,2,05-I1,13,888,16,34,1364,20,8,190,8
5,2,05-I1,0,84,5,8,183,8,8,190,8
5,2,05-I1,4,220,7,12,393,8,8,190,8
5,2,05-I1,12,138,7,13,204,7,8,190,8
5,2,05-I1,9,2099,8,9,1694,8,8,190,8
5,2,05-I1,6,53,4,8,311,8,8,190,8
5,2,05-I1,18,1111,9,23,1389,9,8,190,8
5,2,05-I1,6,217,6,8,216,6,8,190,8
5,2,05-I1,8,139,9,11,192,10,8,190,8
5,2,05-I1,12,134,8,19,197,8,8,190,8
5,2,05-I1,7,309,7,9,399,8,8,190,8
5,2,05-I1,5,422,10,6,612,11,8,190,8
5,2,05-I1,5,808,9,7,850,9,8,190,8
5,2,05-I1,8,285,10,10,418,10,8,190,8
5,2,05-I1,28,517,14,58,837,18,8,190,8
5,2,05-I1,7,95,6,10,81,7,8,190,8
5,2,05-I1,11,187,6,13,213,6,8,190,8
5,2,05-I1,14,302,7,11,377,9,8,190,8
5,2,05-I1,1,101,3,9,315,9,8,190,8
5,2,05-I1,22,435,11,27,613,12,8,190,8
5,2,05-I1,5,465,9,6,602,8,8,190,8
5,2,05-I1,6,90,4,8,227,7,8,190,8
5,2,05-I1,21,86,4,26,599,14,8,190,8
5,2,05-I1,17,417,11,21,619,14,8,190,8
5,2,05-I1,15,481,12,39,773,15,8,190,8
5,2,05-I1,0,9,1,20,772,12,8,190,8
5,2,05-I1,6,60,5,8,136,8,8,190,8
5,2,05-I1,16,173,7,16,184,9,8,190,8
5,2,05-I1,6,131,8,12,205,9,8,190,8
5,2,05-I1,29,194,8,36,243,10,8,190,8
5,2,05-I1,7,1163,10,11,1598,13,8,190,8
5,2,05-I1,3,72,5,33,339,11,8,190,8
5,2,05-I1,11,156,8,15,292,11,8,190,8
5,2,05-I1,1,1,1,9,233,8,8,190,8
5,2,05-I1,12,877,10,10,980,10,8,190,8
5,2,05-I1,12,578,6,23,488,8,8,190,8
5,2,05-I1,8,224,6,13,220,6,8,190,8
5,2,05-I1,14,1107,11,19,1496,13,8,190,8
5,2,05-I1,13,88,5,22,188,7,8,190,8
5,2,05-I1,16,217,9,18,291,11,8,190,8
5,2,05-I1,3,18,2,9,597,9,8,190,8
5,2,05-I1,3,136,5,19,331,8,8,190,8
5,2,05-I1,12,545,11,18,711,12,8,190,8
5,2,05-I1,6,123,7,10,230,8,8,190,8
5,2,05-I1,14,812,11,16,927,12,8,190,8
5,2,05-I1,5,18,3,20,278,8,8,190,8
5,2,05-I1,7,94,5,15,246,8,8,190,8
5,2,05-I1,16,444,9,19,625,12,8,190,8
5,2,05-I1,9,639,13,12,701,14,8,190,8
5,2,05-I1,18,323,10,25,476,13,8,190,8
5,2,05-I1,12,105,6,16,193,8,8,190,8
5,2,05-I1,10,192,6,14,235,9,8,190,8
5,2,05-I1,8,385,9,10,272,7,8,190,8
5,2,05-I1,5,332,9,9,414,11,8,190,8
5,2,05-I1,6,166,6,6,147,5,8,190,8
5,2,05-I1,7,399,8,12,278,6,8,190,8
5,2,05-I1,12,238,8,11,325,9,8,190,8
5,2,05-I1,8,71,4,10,276,9,8,190,8
5,2,05-I1,13,162,6,20,173,8,8,190,8
5,2,05-I1,6,1044,9,10,373,7,8,190,8
5,2,05-I1,25,820,16,29,1046,16,8,190,8
5,2,05-I1,21,122,6,22,161,8,8,190,8
5,2,05-I1,6,233,7,10,299,7,8,190,8
5,2,05-I1,9,991,18,12,1235,18,8,190,8
5,2,05-I1,12,216,8,13,241,9,8,190,8
5,2,05-I1,16,183,6,17,423,11,8,190,8
5,2,05-I1,8,1104,11,9,1362,10,8,190,8
5,2,05-I1,4,177,7,8,259,8,8,190,8
5,2,05-I1,7,193,8,16,288,10,8,190,8
5,2,05-I1,3,21,4,11,262,6,8,190,8
5,2,05-I1,11,206,8,10,274,9,8,190,8
5,2,05-I1,5,125,4,8,359,9,8,190,8
5,2,05-I1,5,1108,7,5,1135,8,8,190,8
5,2,05-I1,6,45,3,15,554,14,8,190,8
5,2,05-I1,10,294,7,10,382,6,8,190,8
5,2,05-I1,3,173,7,12,491,13,8,190,8
5,2,05-I1,11,196,8,15,263,8,8,190,8
5,2,05-I1,12,329,9,13,414,10,8,190,8
5,2,05-I1,4,465,9,20,6245,14,8,190,8
5,2,05-I1,5,1224,13,9,1538,14,8,190,8
5,2,05-I1,11,44,4,13,202,8,8,190,8
5,2,05-I1,7,450,10,7,508,10,8,190,8
1,2,05-I2,11,98,7,19,246,11,10,210,8
1,2,05-I2,9,168,8,15,312,11,10,210,8
1,2,05-I2,10,214,7,21,933,14,10,210,8
1,2,05-I2,10,188,8,9,309,10,10,210,8
1,2,05-I2,16,106,8,28,496,14,10,210,8
1,2,05-I2,7,272,9,9,304,8,10,210,8
1,2,05-I2,12,98,6,14,379,13,10,210,8
1,2,05-I2,9,201,8,13,267,9,10,210,8
1,2,05-I2,5,8,1,6,266,8,10,210,8
1,2,05-I2,16,177,8,21,375,13,10,210,8
1,2,05-I2,7,139,6,21,409,10,10,210,8
1,2,05-I2,15,196,8,17,334,12,10,210,8
1,2,05-I2,16,244,6,15,318,6,10,210,8
1,2,05-I2,21,240,10,27,364,10,10,210,8
1,2,05-I2,6,165,7,12,284,9,10,210,8
1,2,05-I2,9,169,6,14,429,10,10,210,8
1,2,05-I2,11,266,8,15,380,10,10,210,8
1,2,05-I2,3,21,2,14,1516,16,10,210,8
1,2,05-I2,4,38,3,9,314,12,10,210,8
1,2,05-I2,14,605,14,17,794,14,10,210,8
1,2,05-I2,7,58,5,9,265,9,10,210,8
1,2,05-I2,22,190,8,27,650,13,10,210,8
1,2,05-I2,15,143,7,17,173,8,10,210,8
1,2,05-I2,18,318,11,20,396,12,10,210,8
1,2,05-I2,8,152,8,10,176,8,10,210,8
1,2,05-I2,9,505,13,16,883,14,10,210,8
1,2,05-I2,10,194,7,10,290,8,10,210,8
1,2,05-I2,12,399,9,20,508,12,10,210,8
1,2,05-I2,14,101,7,14,110,8,10,210,8
1,2,05-I2,7,195,10,12,262,10,10,210,8
1,2,05-I2,10,498,11,14,2670,25,10,210,8
1,2,05-I2,21,147,8,25,355,10,10,210,8
1,2,05-I2,23,276,11,28,393,12,10,210,8
1,2,05-I2,4,51,3,24,774,14,10,210,8
1,2,05-I2,11,243,8,17,821,13,10,210,8
1,2,05-I2,19,109,7,25,455,13,10,210,8
1,2,05-I2,15,948,14,29,870,14,10,210,8
1,2,05-I2,4,92,3,11,502,13,10,210,8
1,2,05-I2,7,208,7,12,431,10,10,210,8
1,2,05-I2,16,298,8,20,458,10,10,210,8
1,2,05-I2,8,329,9,10,428,11,10,210,8
1,2,05-I2,19,225,7,22,390,9,10,210,8
1,2,05-I2,27,838,10,30,368,10,10,210,8
1,2,05-I2,4,44,3,1,55,4,10,210,8
1,2,05-I2,4,380,9,10,297,6,10,210,8
1,2,05-I2,8,270,8,9,360,9,10,210,8
1,2,05-I2,10,109,6,12,237,11,10,210,8
1,2,05-I2,0,68,1,18,583,11,10,210,8
1,2,05-I2,32,242,8,38,447,11,10,210,8
1,2,05-I2,7,111,8,9,225,10,10,210,8
1,2,05-I2,7,148,6,12,492,11,10,210,8
1,2,05-I2,9,512,9,12,613,11,10,210,8
1,2,05-I2,20,209,8,26,416,11,10,210,8
1,2,05-I2,9,231,9,10,471,11,10,210,8
1,2,05-I2,7,41,4,11,214,8,10,210,8
1,2,05-I2,20,314,10,23,552,13,10,210,8
1,2,05-I2,7,417,12,23,1138,19,10,210,8
1,2,05-I2,0,25,1,9,563,8,10,210,8
1,2,05-I2,4,127,3,5,401,9,10,210,8
1,2,05-I2,14,147,6,17,296,9,10,210,8
1,2,05-I2,5,16,2,14,197,8,10,210,8
1,2,05-I2,16,88,6,17,127,8,10,210,8
1,2,05-I2,2,21,2,18,224,8,10,210,8
1,2,05-I2,16,188,9,19,277,10,10,210,8
1,2,05-I2,5,30,3,21,309,11,10,210,8
1,2,05-I2,18,492,13,20,801,14,10,210,8
1,2,05-I2,14,685,13,17,985,14,10,210,8
1,2,05-I2,16,252,11,18,230,10,10,210,8
1,2,05-I2,7,228,10,10,288,10,10,210,8
1,2,05-I2,20,196,9,33,427,12,10,210,8
1,2,05-I2,7,54,4,18,452,13,10,210,8
1,2,05-I2,5,68,5,8,248,9,10,210,8
1,2,05-I2,15,548,11,21,802,13,10,210,8
1,2,05-I2,3,176,6,4,265,7,10,210,8
1,2,05-I2,12,276,8,15,446,11,10,210,8
1,2,05-I2,21,4189,17,39,4757,19,10,210,8
1,2,05-I2,10,205,8,16,401,11,10,210,8
1,2,05-I2,11,210,9,13,169,8,10,210,8
1,2,05-I2,13,151,8,15,275,10,10,210,8
1,2,05-I2,31,713,16,39,892,17,10,210,8
1,2,05-I2,8,48,5,14,209,9,10,210,8
1,2,05-I2,6,170,8,8,316,9,10,210,8
1,2,05-I2,6,44,4,32,507,12,10,210,8
1,2,05-I2,11,199,8,11,328,10,10,210,8
1,2,05-I2,10,145,7,12,261,10,10,210,8
1,2,05-I2,9,289,10,15,380,11,10,210,8
1,2,05-I2,8,135,6,25,463,12,10,210,8
1,2,05-I2,13,407,9,18,632,11,10,210,8
1,2,05-I2,18,309,8,22,607,13,10,210,8
1,2,05-I2,6,161,8,13,384,11,10,210,8
1,2,05-I2,9,84,5,17,293,8,10,210,8
1,2,05-I2,18,970,18,51,1211,20,10,210,8
1,2,05-I2,0,38,4,7,231,8,10,210,8
1,2,05-I2,11,211,10,31,467,14,10,210,8
1,2,05-I2,11,131,7,15,306,11,10,210,8
1,2,05-I2,8,274,8,11,350,10,10,210,8
1,2,05-I2,14,151,8,15,565,11,10,210,8
2,2,05-I2,0,366,12,13,471,13,10,210,8
2,2,05-I2,0,797,11,19,1083,13,10,210,8
2,2,05-I2,3,206,10,21,443,12,10,210,8
2,2,05-I2,12,73,4,24,236,9,10,210,8
2,2,05-I2,11,180,7,14,242,8,10,210,8
2,2,05-I2,11,226,8,12,351,10,10,210,8
2,2,05-I2,29,368,12,48,804,18,10,210,8
2,2,05-I2,7,86,5,13,312,8,10,210,8
2,2,05-I2,12,401,10,20,637,14,10,210,8
2,2,05-I2,15,148,8,25,444,14,10,210,8
2,2,05-I2,13,103,5,21,454,12,10,210,8
2,2,05-I2,7,115,5,12,258,9,10,210,8
2,2,05-I2,25,606,14,62,1136,20,10,210,8
2,2,05-I2,15,258,10,32,326,12,10,210,8
2,2,05-I2,12,1642,24,27,2241,26,10,210,8
3,2,05-I2,11,262,9,18,352,12,10,210,8
3,2,05-I2,5,128,6,7,342,9,10,210,8
3,2,05-I2,9,161,8,15,420,11,10,210,8
3,2,05-I2,13,33,3,14,40,4,10,210,8
3,2,05-I2,9,404,8,10,502,9,10,210,8
3,2,05-I2,17,153,7,22,313,9,10,210,8
3,2,05-I2,13,78,5,16,233,8,10,210,8
3,2,05-I2,12,71,5,13,129,8,10,210,8
3,2,05-I2,8,235,9,16,376,9,10,210,8
3,2,05-I2,8,106,6,11,320,11,10,210,8
3,2,05-I2,26,1491,10,32,1784,11,10,210,8
3,2,05-I2,16,616,15,17,777,15,10,210,8
3,2,05-I2,12,541,11,16,974,14,10,210,8
3,2,05-I2,2,140,6,11,246,9,10,210,8
3,2,05-I2,6,30,4,12,223,9,10,210,8
3,2,05-I2,19,749,13,36,988,20,10,210,8
4,2,05-I2,12,24,3,19,2348,13,10,210,8
4,2,05-I2,23,287,10,33,398,12,10,210,8
4,2,05-I2,1,0,0,13,133,8,10,210,8
4,2,05-I2,47,1199,20,59,1261,19,10,210,8
4,2,05-I2,6,117,7,11,229,9,10,210,8
4,2,05-I2,33,1502,20,43,2195,24,10,210,8
4,2,05-I2,21,130,6,25,244,9,10,210,8
4,2,05-I2,13,112,6,16,265,10,10,210,8
4,2,05-I2,15,166,7,17,335,11,10,210,8
4,2,05-I2,11,151,6,13,248,6,10,210,8
4,2,05-I2,3,520,8,6,647,8,10,210,8
4,2,05-I2,15,336,12,19,422,14,10,210,8
4,2,05-I2,0,131,5,12,486,12,10,210,8
4,2,05-I2,17,154,8,20,250,10,10,210,8
4,2,05-I2,19,527,13,26,717,15,10,210,8
4,2,05-I2,5,39,3,11,182,9,10,210,8
4,2,05-I2,25,528,11,26,647,11,10,210,8
4,2,05-I2,14,356,7,20,410,8,10,210,8
4,2,05-I2,13,136,8,17,182,9,10,210,8
4,2,05-I2,20,731,15,24,1097,18,10,210,8
4,2,05-I2,7,482,10,10,623,6,10,210,8
4,2,05-I2,16,474,9,19,894,12,10,210,8
4,2,05-I2,9,237,9,10,385,9,10,210,8
4,2,05-I2,11,80,5,15,362,11,10,210,8
4,2,05-I2,13,162,8,17,257,8,10,210,8
4,2,05-I2,23,396,11,38,706,17,10,210,8
4,2,05-I2,14,295,7,20,432,7,10,210,8
4,2,05-I2,13,287,10,18,478,11,10,210,8
4,2,05-I2,32,248,11,38,333,12,10,210,8
4,2,05-I2,9,226,8,15,414,9,10,210,8
4,2,05-I2,9,17,2,13,747,12,10,210,8
4,2,05-I2,19,1835,12,22,2518,13,10,210,8
5,2,05-I2,20,453,13,27,667,15,10,210,8
5,2,05-I2,5,129,8,10,221,9,10,210,8
5,2,05-I2,16,96,6,18,142,8,10,210,8
5,2,05-I2,11,144,8,14,238,10,10,210,8
5,2,05-I2,12,216,8,13,241,9,10,210,8
5,2,05-I2,12,123,7,15,246,9,10,210,8
5,2,05-I2,11,212,8,13,337,11,10,210,8
5,2,05-I2,3,18,2,9,497,9,10,210,8
5,2,05-I2,12,126,6,15,201,8,10,210,8
5,2,05-I2,3,72,5,33,339,11,10,210,8
5,2,05-I2,10,132,8,11,168,9,10,210,8
5,2,05-I2,13,104,6,14,163,8,10,210,8
5,2,05-I2,20,639,11,21,802,13,10,210,8
5,2,05-I2,7,189,8,9,222,8,10,210,8
5,2,05-I2,14,90,6,16,226,10,10,210,8
5,2,05-I2,9,319,11,15,586,14,10,210,8
5,2,05-I2,15,1619,10,25,2075,12,10,210,8
5,2,05-I2,6,99,5,6,147,5,10,210,8
5,2,05-I2,10,320,11,11,483,13,10,210,8
5,2,05-I2,13,399,10,16,394,9,10,210,8
5,2,05-I2,10,143,7,11,277,8,10,210,8
5,2,05-I2,5,430,8,5,559,8,10,210,8
5,2,05-I2,2,37,4,21,159,8,10,210,8
5,2,05-I2,6,199,8,15,464,11,10,210,8
5,2,05-I2,15,41,4,20,211,9,10,210,8
5,2,05-I2,12,235,8,14,342,9,10,210,8
5,2,05-I2,11,302,9,13,378,9,10,210,8
5,2,05-I2,14,434,11,16,537,13,10,210,8
5,2,05-I2,3,239,7,7,386,8,10,210,8
5,2,05-I2,25,484,14,32,786,15,10,210,8
5,2,05-I2,12,105,6,16,193,8,10,210,8
5,2,05-I2,36,386,10,38,483,14,10,210,8
5,2,05-I2,14,128,7,20,238,11,10,210,8
5,2,05-I2,11,173,9,15,264,10,10,210,8
5,2,05-I2,12,429,13,18,588,16,10,210,8
5,2,05-I2,17,315,8,23,420,11,10,210,8
5,2,05-I2,13,116,7,16,131,8,10,210,8
5,2,05-I2,8,242,9,10,484,14,10,210,8
5,2,05-I2,19,820,16,29,1046,16,10,210,8
5,2,05-I2,6,129,7,11,200,8,10,210,8
5,2,05-I2,2,174,8,3,225,8,10,210,8
5,2,05-I2,14,424,12,23,1095,20,10,210,8
5,2,05-I2,8,456,12,19,610,14,10,210,8
5,2,05-I2,22,146,7,26,282,9,10,210,8
5,2,05-I2,10,61,5,13,216,10,10,210,8
5,2,05-I2,12,3845,11,13,4320,11,10,210,8
5,2,05-I2,8,74,5,11,260,10,10,210,8
5,2,05-I2,14,85,6,14,221,9,10,210,8
5,2,05-I2,22,644,16,44,1049,20,10,210,8
5,2,05-I2,4,200,8,10,367,10,10,210,8
5,2,05-I2,14,363,8,14,224,7,10,210,8
5,2,05-I2,9,246,9,18,403,12,10,210,8
5,2,05-I2,8,152,7,12,307,8,10,210,8
5,2,05-I2,9,143,9,11,285,9,10,210,8
5,2,05-I2,13,88,5,22,188,7,10,210,8
5,2,05-I2,6,316,9,12,1210,13,10,210,8
5,2,05-I2,6,22,3,10,135,8,10,210,8
1,2,05-A1,0,0,0,10,217,8,11,130,5
5,2,05-A1,0,0,0,10,326,11,11,130,5
5,2,05-A1,0,0,0,12,145,7,11,130,5
1,2,05-A2,0,0,0,10,217,8,6,80,6
5,2,05-A2,0,0,0,12,145,7,6,80,6
5,2,05-A2,0,0,0,10,320,11,6,80,6
1,2,05-B1,0,0,0,0,61,1,10,140,6
1,2,05-B1,0,0,0,16,152,8,10,140,6
1,2,05-B1,0,0,0,12,78,6,10,140,6
1,2,05-B1,0,0,0,9,204,6,10,140,6
4,2,05-B1,0,0,0,13,630,16,10,140,6
5,2,05-B1,0,0,0,8,362,8,10,140,6
1,2,05-B2,0,0,0,11,472,10,9,120,7
1,2,05-B2,0,0,0,10,337,6,9,120,7
1,2,05-B2,0,0,0,15,591,15,9,120,7
1,2,05-B2,0,0,0,9,204,6,9,120,7
1,2,05-B2,0,0,0,13,269,9,9,120,7
